1-wlv-shef	2-wlv-shef	3-wlv-shef	4-wlv-shef	5-wlv-shef	6-wlv-shef	7-wlv-shef	8-wlv-shef	9-wlv-shef	10-wlv-shef	11-wlv-shef	12-wlv-shef	13-wlv-shef	14-wlv-shef	15-wlv-shef	16-wlv-shef	17-wlv-shef	18-wlv-shef	19-wlv-shef	20-wlv-shef	21-wlv-shef	22-wlv-shef	23-wlv-shef	24-wlv-shef	25-wlv-shef	26-wlv-shef	27-wlv-shef	28-wlv-shef	29-wlv-shef	30-wlv-shef	31-wlv-shef	32-wlv-shef	33-wlv-shef	34-wlv-shef	35-wlv-shef	36-wlv-shef	37-wlv-shef	38-wlv-shef	39-wlv-shef	40-wlv-shef	41-wlv-shef	42-wlv-shef	43-wlv-shef	44-wlv-shef	45-wlv-shef	46-wlv-shef	47-wlv-shef	48-wlv-shef	49-wlv-shef	50-wlv-shef	51-wlv-shef	52-wlv-shef	53-wlv-shef	54-wlv-shef	55-wlv-shef	56-wlv-shef	57-wlv-shef	58-wlv-shef	59-wlv-shef	60-wlv-shef	61-wlv-shef	62-wlv-shef	63-wlv-shef	64-wlv-shef	65-wlv-shef	66-wlv-shef	67-wlv-shef	68-wlv-shef	69-wlv-shef	70-wlv-shef	71-wlv-shef	72-wlv-shef	73-wlv-shef	74-wlv-shef	75-wlv-shef	76-wlv-shef	77-wlv-shef	78-wlv-shef	79-wlv-shef	80-wlv-shef	81-wlv-shef	82-wlv-shef	83-wlv-shef	84-wlv-shef	85-wlv-shef	86-wlv-shef	87-wlv-shef	88-wlv-shef	89-wlv-shef	90-wlv-shef	91-wlv-shef	92-wlv-shef	93-wlv-shef	94-wlv-shef	95-wlv-shef	96-wlv-shef	97-wlv-shef	98-wlv-shef	99-wlv-shef	100-wlv-shef	101-wlv-shef	102-wlv-shef	103-wlv-shef	104-wlv-shef	105-wlv-shef	106-wlv-shef	107-wlv-shef	108-wlv-shef	109-wlv-shef	110-wlv-shef	111-wlv-shef	112-wlv-shef	113-wlv-shef	114-wlv-shef	115-wlv-shef	116-wlv-shef	117-wlv-shef	118-wlv-shef	119-wlv-shef	120-wlv-shef	121-wlv-shef	122-wlv-shef	123-wlv-shef	124-wlv-shef	125-wlv-shef	126-wlv-shef	127-wlv-shef	128-wlv-shef	129-wlv-shef	130-wlv-shef	131-wlv-shef	132-wlv-shef	133-wlv-shef	134-wlv-shef	135-wlv-shef	136-wlv-shef	137-wlv-shef	138-wlv-shef	139-wlv-shef	140-wlv-shef	141-wlv-shef	142-wlv-shef	143-wlv-shef	144-wlv-shef	145-wlv-shef	146-wlv-shef	147-wlv-shef
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13207547	0	0	0.9262436	1.3062409	0	1.1320754	0.9433962	0.8833333	4.3396225	939.67926	-92917936	0.11489154	677.3396	333684800	0.061346613	546.2075	306388384	0.044001102	371.8113	189975568	0.010602291	24.509434	18233486	0.0007546445	586517.2	0.6122449	0.01923077	0.01923077	0.01923077	0.5192308	27	0.6136363636	3	5	8	17	0.3863636364	-161.565	0.28301886	3	0	1	0	2	14	0	53	39	3	1015.83	1173.45	4	37	5	5	0.20754717	0.3265306	0.019607844	0.019607844	0.078431375	0.21568628	0.8717949	0	0.0754717	0	0.8113208	0.18867925	6	2	3	1	0	0	0	0	0	1	5	2	-3	0	1.1320754	27	0.5294117647	0.35833332	0	5	8	9	2	24	0.4705882353	5.551276	0.67383236	0.91863304	-151.88	0	0.21666667	3	0	1	0	2	1	15	0	60	43	-66.2733	-69.4181	18.8142	13.7405	8	171.328	186.663	1	0.5	6	34	5	5	1	0.5	0.18333334	0.71666664	1.4523809	42.46394	0	0.2	6	4	0.6666666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027777778	0	0	1.0277778	1.3080808	0	1.0277778	0.7708333	0.972973	4.3783784	735.7778	8959123	0.07300346	438.94446	381109856	0.046520222	305.02777	276656864	0.0335515	311.56757	165798832	0.017350787	15.361111	16792958	0.01209457	601510.7	0.4857143	0.027777778	0.057142857	0.08571429	0.33333334	16	0.5714285714	1	7	9	12	0.4285714286	-118.377	0.3888889	1	0	0	0	1	11	0	35	29	2	1335.27	1697.28	3	29	4	4	0.22222222	0.05882353	0	0	0	0.057142857	0.9032258	0	0.083333336	0	0.8378378	0.083333336	2	-1	-3	4	0	0	0	0	0	1	3	2	-9	-2	1.0277778	17	0.5862068966	0.3888889	0	0	4	13	0	12	0.4137931034	4.6666665	0.74777573	0.92986935	-100.874	0	0.2972973	1	0	0	0	1	0	12	0	36	28	-48.4561	-38.7711	24.2359	10.4783	5	234.939	272.292	0	0	5	20	4	4	0	0	0.21621622	0.7777778	1.2666667	44.182053	3	0.10810811	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060606062	0	0	0.79545456	1.2727273	0	1.0606061	0.26515153	0.94285715	4	946.1212	188124416	0.07656931	587.8485	246806832	0.056774985	409.39395	268385088	0.04082034	210.48485	141731104	0.019037351	10.939394	8273992.5	0.0016964959	371390.12	0.5625	0.0625	0	0.125	0.375	19	0.6129032258	1	4	13	12	0.3870967742	-97.8357	0.36363637	0	0	0	0	0	9	0	33	30	1	1223.8	1551.08	4	24	2	2	0.121212125	0.29032257	0	0	0.09677419	0.19354838	0.8666667	0	0.09090909	0	0.7878788	0.030303031	3	0	1	-2	1	0	1	0	0	0	3	1	-4	-2	1.060606	19	0.5588235294	0.4722222	0	1	5	11	0	15	0.4411764706	5.6666665	0.9426819	0.9840496	-99.9201	0	0.2857143	1	0	1	0	0	0	9	0	36	34	-45.9136	-30.5042	24.6218	7.03623	4	410.142	487.068	0	0	5	20	2	2	0	0	0.114285715	0.9444444	1.060606	217.5571	4	0.114285715	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037037037	0	0	1.7119341	1.2380952	0	0.9629629	1.4444444	1.0384616	4.2222223	997.2222	-3567855.5	0.077716775	683	198302960	0.035136875	508.8889	366461664	0.021884957	286.74075	195159920	0.01896739	13.259259	13729502	0.010086059	567733.1	0.5	0.03846154	0	0.03846154	0.42307693	16	0.6956521739	0	5	4	7	0.3043478261	-86.2576	0.33333334	2	0	1	0	1	5	0.037037037	26	22	2	1241.71	1670.85	4	18	0	1	0.18518518	0.16	0	0	0	0.16	0.9130435	0.037037037	0.074074075	0	0.7777778	0.11111111	4	0	0	4	0	0	0	0	0	0	1	2	-4	-3	0.962963	15	0.6818181818	0.46	0	0	5	8	0	7	0.3181818182	4.6	0.9158751	0.97409606	-82.0996	0	0.26923078	2	0	1	0	1	0	5	0.03846154	25	23	-26.6593	-34.9506	18.599	22.093	3	686.996	883.218	0	0	6	14	0	1	0	0	0.1923077	0.92	1.0833334	117.907585	1	0.07692308	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.263158	1.6666667	0	1	0.6666667	1	5.1136365	721.2045	-50880112	0.017540552	421.47726	235835744	0.009345428	286.04544	236831168	0.0062088724	144.06818	137724224	0.0034555728	11.022727	13468845	0.0007557797	507486.28	0.8372093	0.093023255	0.023255814	0.023255814	0.6976744	27	0.675	0	6	13	13	0.325	-99.5013	0.3409091	2	0	1	0	1	9	0	44	40	3	233.926	267.215	5	31	3	3	0.09090909	0.3809524	0.04761905	0.023809524	0.023809524	0.2857143	0.925	0	0	0	0.9318182	0.13636364	6	2	2	0	0	0	0	0	0	1	4	1	-6	-4	1	25	0.625	0.45454547	0	2	8	13	0	15	0.375	6.0302267	0.904567	0.9748136	-104.506	0	0.20454545	2	0	1	0	1	0	10	0	44	40	-48.7768	-44.6313	14.4995	9.8131	7	168.004	188.754	0	0	6	25	3	3	0	0	0.09090909	0.90909094	1.1	142.77417	0	0.20454545	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.117647	1.1428572	0	1.3333334	0.2857143	1	4.34375	647.59375	12865542	0.06813577	401.53125	344313056	0.03673663	277.71875	241876496	0.025199628	143.21875	140660256	0.010065388	11.84375	15611012	0.0010559418	525765.9	0.7741935	0.06451613	0	0.032258064	0.67741936	18	0.6206896552	0	5	12	11	0.3793103448	-86.1581	0.25	0	0	0	0	0	6	0.03125	31	28	1	408.181	492.541	4	21	2	2	0.125	0.3	0	0.033333335	0.06666667	0.2	1	0	0	0.0625	0.9375	0.0625	5	1	1	-8	0	0	0	0	0	3	2	2	-2	-2	1	17	0.5666666667	0.453125	0	1	6	4	2	13	0.4333333333	5.1265244	0.90097314	0.9715962	-76.1063	0	0.21875	0	0	0	0	0	2	9	0.03125	32	29	-41.7124	-30.8554	18.3659	8.61018	3	202.419	238.958	0	0	6	19	2	2	2	1	0.09375	0.90625	1.1034483	115.18359	0	0.21875	3	1	0.3333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77272725	0.79999995	0	1	1	1	4.617647	438.79413	-240409984	0.07739383	255.41176	394732768	0.027105074	176.85294	279257024	0.020169064	99.5	172268384	0.012166168	10.676471	22734424	0.0030074455	754879.2	0.3939394	0.060606062	0	0	0.42424244	20	0.6451612903	0	5	7	11	0.3548387097	-99.7494	0.23529412	3	0	2	1	0	7	0.029411765	33	28	1	1387.33	1832.45	6	16	2	2	0.11764706	0.09375	0.03125	0	0	0.09375	0.82758623	0	0	0.0882353	0.7647059	0.1764706	2	0	1	-4	-1	0	-2	-1	2	1	2	0	-1	0	1	20	0.6451612903	0.43939394	0	0	6	3	2	11	0.3548387097	5.048252	0.869951	0.9630454	-84.4622	0	0.29411766	2	0	0	0	2	2	8	0.029411765	33	29	-41.2658	-32.1154	29.7701	8.27149	3	232.543	272.964	0	0	6	15	2	2	1	0.5	0.11764706	0.8787879	1.1333333	87.75272	3	0.1764706	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045454547	0	0	0.9545454	1.3363636	0	0.95454544	0.47727272	1.0476191	5	592.4091	-221481712	0.115594	377	170585072	0.039986234	263.31818	265461520	0.026436163	137.90909	156950592	0.014109056	9.318182	14520624	0.006903659	493722.5	0.2857143	0	0	0	0.3809524	13	0.6842105263	1	5	3	6	0.3157894737	-76.2252	0.3181818	3	0	2	1	0	7	0	22	21	1	4984	7998.33	4	16	3	3	0.18181819	0.2	0	0	0.05	0.2	0.85714287	0	0	0.13636364	0.6818182	0.09090909	3	1	-2	7	-1	0	-2	-1	2	-1	1	2	-4	-3	0.95454544	14	0.7368421053	0.47727272	1	2	3	10	0	5	0.2631578947	4.477215	0.95317906	0.98495007	-61.8586	0	0.23809524	2	0	0	0	2	0	6	0	22	21	-29.0975	-36.7849	33.9976	46.9941	2	828.637	1141.13	0	0	6	12	3	3	0	0	0.1904762	0.95454544	1.05	199.25008	1	0.1904762	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.3333334	0	1	0.5	1	4.130435	1585.4783	205412192	0.031685907	1250.4783	342339936	0.016719833	1073.6957	404412672	0.013414455	769.56525	247143600	0.009203043	38.217392	16520295	0.0012986887	551818.75	0.72727275	0	0.045454547	0	0.6363636	11	0.5789473684	1	4	4	8	0.4210526316	-62.3314	0.3478261	1	0	1	0	0	4	0	23	21	1	287.768	372.234	4	16	0	1	0.17391305	0.47619048	0	0.04761905	0	0.3809524	1	0	0	0	0.95652175	0.08695652	4	0	1	2	0	0	0	0	0	0	1	2	-3	-1	1	11	0.5789473684	0.45652175	0	1	5	6	1	8	0.4210526316	4.378803	0.90801936	0.9709865	-58.1482	0	0.26086956	1	0	1	0	0	1	4	0	23	21	-30.1593	-27.7906	20.4774	14.386	2	301.237	386.089	0	0	6	13	0	1	1	1	0.17391305	0.9130435	1.0952381	101.89003	0	0.17391305	3	2	0.6666666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0.82031244	0.75	0	0.93749994	0.46874997	1.0666667	5.0625	826.875	146680960	0.097774535	532.3125	272540288	0.07178291	378.8125	197291088	0.061302215	207.5	109317912	0.02833711	8.5	5869296	0.016125835	282983.8	0.13333334	0	0	0	0.13333334	10	0.6666666667	1	3	5	5	0.3333333333	-48.6382	0.25	1	0	0	0	1	4	0.0625	16	16	0	5513.13	11302.7	4	10	0	1	0.125	0	0	0	0	0	0.75	0	0.0625	0.0625	0.625	0.0625	2	-1	0	0	0	0	0	0	0	-1	1	1	0	-1	0.9375	9	0.6428571429	0.5	1	0	3	5	0	5	0.3571428571	3.8729832	0	1	-52.7886	0	0.33333334	1	0	0	0	1	0	3	0.06666667	15	15	-24.7521	-24.1651	177.906	32.383	1	832.317	1303.09	0	0	5	10	0	1	0	0	0.13333334	1	1	0	1	0.13333334	1	1	1
0	0	1	1	0	0	0	0	0	0.02173913	0	0	0	0	0.0952381	0	0	1.0476191	1.0039684	2.1904762	1.2517008	1.0952382	0.9130435	4.285714	816.6429	6762445.5	0.05095158	579.6429	372483392	0.019633738	455.42856	348263680	0.012191821	296.0238	207660832	0.0083196545	19.404762	17754716	0.0014858692	592944.3	0.58536583	0	0.048780486	0.048780486	0.5365854	25	0.7142857143	0	5	10	10	0.2857142857	-144.644	0.26190478	5	2	1	2	0	10	0.023809524	41	33	1	483.982	571.995	4	26	5	5	0.1904762	0.225	0.025	0	0	0.225	1	0.023809524	0.023809524	0.023809524	0.88095236	0.16666667	4	1	0	3	-1	0	-1	-1	1	5	9	2	-1	-3	1.0952381	24	0.5714285714	0.36458334	0	1	5	13	1	18	0.4285714286	5.051815	0.6876565	0.9184096	-108.591	0	0.26086956	4	2	0	1	1	1	15	0.02173913	48	35	-47.1253	-45.7636	12.4721	9.41225	10	200.83	225.367	0	0	6	25	6	6	1	1	0.1521739	0.7291667	1.3142858	40.020206	0	0.1521739	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0625	1.4285715	0	1	0.8	1	5.25	854.0357	41560420	0.04629687	522.5357	255024800	0.024609396	343.82144	279788192	0.017969983	162.57143	151266144	0.012332579	10.964286	15258174	0.0010771854	595500.94	0.8518519	0	0.074074075	0.11111111	0.6666667	19	0.7037037037	0	6	3	8	0.2962962963	-77.2485	0.35714287	0	0	0	0	0	6	0	28	25	2	461.043	573.951	4	17	0	1	0.035714287	0.34615386	0.07692308	0	0	0.26923078	1	0	0.035714287	0	0.96428573	0.14285715	4	0	1	2	0	0	0	0	0	1	2	2	-4	-2	1	16	0.5925925926	0.44642857	1	0	7	5	0	11	0.4074074074	4.724556	0.88563603	0.9659899	-58.6941	0	0.25	0	0	0	0	0	0	7	0	28	25	-40.5432	-28.2376	25.0059	9.41262	4	105.666	124.801	0	0	6	13	0	1	0	0	0.035714287	0.89285713	1.12	91.425766	0	0.17857143	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	1.1212499	1.0833334	0	0.975	1.3	1.0256411	3.7	960.625	-16403723	0.029068986	686.275	264728992	0.01791291	565.475	194902336	0.013006873	402.225	125005456	0.008202225	25.95	13775966	0.001776478	418453.9	0.6486486	0.051282052	0.025641026	0	0.74358976	22	0.6285714286	2	6	4	13	0.3714285714	-96.9643	0.25	1	0	1	0	0	11	0.025	40	31	0	729.725	864.119	4	28	2	2	0.15	0.2972973	0	0.02631579	0	0.42105263	0.9677419	0	0	0.025	0.95	0.2	6	2	2	3	-1	0	-1	0	0	-4	2	3	-2	-1	0.975	21	0.6	0.4125	1	4	8	7	0	14	0.4	5.217758	0.8072498	0.9478509	-94.1409	0	0.23076923	0	0	0	0	0	0	7	0.025641026	40	33	-63.295	-47.7721	34.9769	15.6424	2	165.771	188.981	0	0	7	26	2	2	0	0	0.15384616	0.825	1.21875	63.551723	1	0.15384616	5	5	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1	0.3333333	1	4.8	252.8	15328605	0.051339667	157.4	9429693	0.012868156	113	6730842.5	0.009801465	54.8	3142586.2	0.0065206513	4	232867.2	0.0004278511	26016.2	0	0	0	0	0	4	1	0	2	5	0	0	-20.3273	0.2	1	0	0	0	1	3	0	7	7	0	1175.89	12411.5	2	7	0	0	0.6	0	0	0	0	0	0.8	0	0	0	0.6	0.2	1	0	0	0	0	0	0	0	0	0	0	3	0	-1	1	4	1	0.5	0	0	2	5	0	0	0	2.6457515	0	1	-19.5543	0	0	1	0	0	0	1	0	3	0	7	7	-21.1487	-7.7104	1050.14	19.2782	0	3970.64	20827.3	0	0	5	7	0	0	0	0	0.6	1	1	0	2	0.6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15625	0	0	1.15625	1.15625	0	1.3489584	0.578125	0.8648649	4.40625	590.65625	-136411664	0.083770715	375.0625	164053536	0.04541662	263.28125	308240608	0.03374901	136.46875	172489712	0.016586015	9.125	14686197	0.0041798484	542043.44	0.41935483	0.032258064	0.06451613	0	0.3548387	19	0.6785714286	0	4	4	9	0.3214285714	-94.84	0.28125	3	2	1	0	0	9	0	31	28	2	1321.52	1742.27	4	23	3	3	0.21875	0.1	0	0	0	0.1	0.86206895	0	0.03125	0.03125	0.78125	0.125	3	0	3	1	-1	-1	-1	0	1	2	6	2	-1	0	1.15625	20	0.5882352941	0.4054054	0	0	7	5	2	14	0.4117647059	4.9319696	0.78947985	0.94192046	-111.985	0	0.24324325	2	1	0	0	1	2	11	0	37	30	-45.5653	-34.4561	26.5409	8.53581	8	534.948	633.942	0	0	6	22	3	3	1	0.5	0.16216215	0.8108108	1.2333333	55.159805	0	0.21621622	3	1	0.3333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2857143	0	1	1	1	5	873.381	-416327008	0.061353315	547.6667	517805312	0.045802087	392.2857	374768960	0.02614285	213.04762	229577648	0.0051331017	13.428572	24162240	0.0015080438	768180.3	0.7	0	0	0	0.7	13	0.6842105263	1	5	9	6	0.3157894737	-55.9773	0.42857143	2	1	0	1	0	6	0	22	19	1	469.376	638.406	4	14	3	2	0.14285715	0.47368422	0.05263158	0	0.05263158	0.31578946	0.9444444	0.04761905	0	0	0.9047619	0.0952381	2	1	1	-6	0	-1	1	0	0	-1	2	3	-2	0	1	13	0.6842105263	0.45454547	0	2	6	3	0	6	0.3157894737	4.2640142	0.9035071	0.9691657	-52.0674	0	0.33333334	2	0	1	1	0	0	5	0	22	20	-26.696	-18.8246	25.4127	6.58354	3	221.566	286.545	0	0	7	12	3	2	0	0	0.14285715	0.90909094	1.1052631	94.16006	1	0.0952381	2	2	1
0	0	1	1	0	0	0	0	0	0.04	0	0	0	0	0.1904762	0	0	0.9920635	2.9761906	0	0.7936508	0.3968254	0.84	5.5238094	652.381	-13727826	0.07404195	383.14285	244630800	0.04324562	253.09525	172913440	0.028797243	122.09524	102548552	0.018165637	9	11043499	0.0022200206	381698.47	0.45	0.1	0.05	0	0.35	16	0.8421052632	0	4	5	3	0.1578947368	-80.9382	0.23809524	1	0	1	0	0	3	0	21	21	0	4915.31	7688.52	5	13	2	2	0.0952381	0	0	0	0	0	1	0	0	0.04761905	0.95238096	0.0952381	3	0	0	5	0	0	0	0	0	3	3	2	1	-1	1.1904762	17	0.7391304348	0.46153846	0	0	4	10	0	6	0.2608695652	4.706787	0.91931593	0.9754327	-63.4454	0	0.08	1	0	1	0	0	0	6	0	26	24	-33.5217	-27.3586	24.9308	12.4264	3	325.966	410.865	0	0	7	14	3	3	0	0	0.12	0.9230769	1.0869565	126.18297	0	0.24	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2244898	1.0833334	0	1	1.2857143	1	4.5384617	1123.9314	-43407552	0.03937723	715.9902	356177664	0.017330976	515.08826	345868448	0.011394323	284.2404	198406992	0.0073542204	14.539216	16478148	0.0007397793	598524.1	0.83838385	0.029126214	0.01980198	0.02970297	0.75728154	60	0.6315789474	6	9	15	35	0.3684210526	-258.147	0.25490198	3	0	2	1	0	26	0	104	75	7	194.533	205.171	5	74	8	7	0.0882353	0.53	0.009803922	0.03	0.06	0.43137255	1	0.009615385	0.009803922	0.019607844	0.9519231	0.1764706	15	6	5	15	0	2	-1	-1	0	-2	4	2	2	0	1	59	0.6020408163	0.3504673	0	12	14	30	4	39	0.3979591837	7.250524	0.65952283	0.92395604	-240.919	0	0.23529412	3	2	1	0	0	4	24	0	107	75	-199.27	-104.765	89.872	9.94854	11	145.986	153.295	0	0	7	76	8	7	2	0.5	0.0882353	0.7009346	1.3684211	52.458675	1	0.13725491	15	11	0.7333333333
0	0	0	0	0	0	0.029411765	0	0	0	0	0	0	0	0.055555556	0	0	1.0555556	0.9444444	0	1.4166667	0.9444445	1.0588236	3.7777777	745.4167	49184128	0.08969745	446.16666	213807104	0.026942333	301.02777	235791184	0.020640222	147.58333	132581248	0.013228849	10.277778	11647911	0.001324682	471312.94	0.62857145	0.057142857	0.028571429	0	0.62857145	21	0.6176470588	0	7	5	13	0.3823529412	-111.667	0.25	1	0	1	0	0	9	0.027777778	36	34	3	1133.88	1394.46	5	25	2	2	0.083333336	0.29411766	0.029411765	0.029411765	0.05882353	0.20588236	0.9705882	0.027777778	0.027777778	0.055555556	0.8888889	0.16666667	4	3	0	-2	0	0	0	0	0	-2	3	1	-7	-2	0.9444444	19	0.59375	0.4117647	0	3	7	3	0	13	0.40625	4.8019605	0.80457526	0.9449416	-84.4404	0	0.2647059	1	0	1	0	0	0	7	0	34	28	-39.0211	-36.5659	18.1446	11.0851	6	236.258	277.455	0	0	6	18	2	2	0	0	0.05882353	0.8235294	1.2142857	57.18899	0	0.1764706	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09090909	0	0	1.3246753	1.0909091	0	1.0909091	1.6363636	0.9166667	4.6969695	875.48486	-194550736	0.06852869	528	406689376	0.036177095	360.81818	385482272	0.024314195	185.9697	229733616	0.012443961	14.69697	22861580	0.0018133671	784290.56	0.78125	0.0625	0	0.21875	0.5	18	0.6428571429	2	7	5	10	0.3571428571	-102.69	0.3030303	0	0	0	0	0	6	0	33	27	3	1047.85	1293.67	4	26	5	5	0.15151516	0.29032257	0.09677419	0.032258064	0.06451613	0.09677419	1	0	0.030303031	0.09090909	0.8787879	0.09090909	5	0	-2	7	0	0	0	0	0	0	3	2	-3	-3	1.0909091	18	0.5806451613	0.41666666	0	2	5	12	0	13	0.4193548387	5	0.81677455	0.9491222	-90.4462	0	0.2777778	0	0	0	0	0	0	6	0	36	30	-42.8569	-33.5195	15.5049	8.05255	6	278.286	325.382	0	0	6	23	5	5	0	0	0.1388889	0.8333333	1.2	63.449127	0	0.055555556	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1	2	1	3.75	266.75	-501186432	0.035838563	179.75	385817568	8.374441e-05	139	298351264	6.475924e-05	94	201762720	4.3794014e-05	9.5	20390914	4.425991e-06	536603	0	0	0	0	0	3	1	0	1	3	0	0	-8.91113	0	2	2	0	0	0	2	0	4	4	0	24.8769	618.861	3	3	2	1	0.25	0	0	0	0	0	0.5	0	0	0	0.25	0.5	0	0	0	0	0	-2	1	0	1	0	0	1	1	1	1	3	1	0.5	0	0	1	3	0	0	0	2	0	1	-18.7629	0	0	2	0	1	0	1	0	2	0	4	4	-5.29164	-10.5289	58.0604	127.581	0	928.367	5124.48	0	0	4	4	2	1	0	0	0.25	1	1	0	1	0.25	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0.978409	0.59791666	0	1.0250001	1.28125	0.9756098	4.425	842.9	62368832	0.059425425	512.1	338679680	0.037198506	353.125	315640032	0.029600793	179.975	180864576	0.0208039	12.525	17161820	0.007052763	663945.9	0.74358976	0	0.025641026	0.051282052	0.71794873	20	0.5263157895	1	6	13	18	0.4736842105	-106.523	0.175	3	1	1	1	0	10	0	40	33	4	554.94	655.335	4	28	2	2	0.05	0.39473686	0.02631579	0.02631579	0.10526316	0.2631579	1	0	0.025	0.025	0.95	0.125	5	0	0	-1	-2	0	-1	-1	0	2	4	2	-5	-2	1.025	20	0.5128205128	0.41463414	0	1	6	12	2	19	0.4871794872	5.309908	0.8125182	0.9495872	-97.2117	0	0.29268292	1	1	0	0	0	2	12	0	41	34	-49.5048	-35.5814	16.1226	7.03359	8	211.463	240.961	0	0	6	23	2	2	1	0.5	0.048780486	0.8292683	1.2058823	66.423355	0	0.09756097	3	1	0.3333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037037037	0	0	1.0370371	1.4518518	0	1.2962962	1.3827161	0.96428573	5.6296296	958.96295	132266104	0.03782852	772.8889	241606448	0.027740998	678.6667	296152608	0.022591112	516.5926	178441200	0.019205196	31.925926	15226366	0.0018992795	565191.06	0.5	0.03846154	0.03846154	0.03846154	0.42307693	14	0.6363636364	1	7	10	8	0.3636363636	-78.9438	0.25925925	1	0	1	0	0	5	0	25	21	3	1351.52	1825.05	4	18	0	1	0.18518518	0.16	0.04	0	0.04	0.12	0.9130435	0	0.037037037	0	0.8888889	0.14814815	2	0	-2	-4	0	0	0	0	0	1	-1	1	-3	-1	1.037037	14	0.5833333333	0.4074074	0	1	5	6	0	10	0.4166666667	4.233902	0.79228795	0.9378627	-68.9566	0	0.17857143	1	0	1	0	0	0	6	0	27	22	-30.4813	-30.4706	18.6233	12.2528	2	343.06	422.59	0	0	5	15	0	1	0	0	0.14285715	0.8148148	1.2173913	46.654316	2	0.10714286	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.9	1.125	0	1.125	0	0.8888889	4.875	704.875	330147328	0.09622809	439.75	198867008	0.018291187	296.5	140703504	0.012995254	138.875	75993264	0.008781693	9.75	5840412	0.002433351	343931.62	0.5714286	0.14285715	0	0	0.42857143	6	0.8571428571	0	4	4	1	0.1428571429	-32.439	0.375	0	0	0	0	0	2	0	8	8	0	1555.83	4445.86	3	7	0	1	0.125	0	0	0	0	0	1	0.125	0	0	0.875	0.125	2	0	-1	0	1	0	0	0	1	0	1	2	0	0	1.125	6	0.75	0.5	0	0	3	4	1	2	0.25	3	0	1	-28.4999	0	0.33333334	1	0	0	0	1	1	2	0	9	9	-11.4798	-12.976	18.8598	19.8426	1	752.454	1570.68	0	0	5	7	0	1	1	1	0.11111111	1	1	0	0	0	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054054055	0	0	1.0953058	1.0405405	0	0.945946	0.94594586	1.0571429	4.3783784	791.1081	18875080	0.04557083	472.4054	261547504	0.029448416	326.8919	267300640	0.022517059	168.91891	152924672	0.017189799	11.378378	14440193	0.0065578357	554819	0.74285716	0	0.083333336	0.16666667	0.5	19	0.5428571429	2	6	6	16	0.4571428571	-112.157	0.2972973	1	0	0	0	1	11	0.027027028	37	29	3	1074.66	1304.59	5	25	2	2	0.10810811	0.17142858	0	0	0.057142857	0.114285715	0.9655172	0	0	0.054054055	0.9189189	0.16216215	3	-2	2	4	0	0	1	0	-1	-3	1	2	-7	-2	0.9459459	19	0.5588235294	0.4027778	0	0	8	10	0	15	0.4411764706	4.8333335	0.78279597	0.93966174	-107.4	0	0.2857143	1	0	1	0	0	0	8	0.028571429	36	29	-47.6391	-31.6267	21.0528	7.55996	4	660.717	795.403	0	0	7	18	2	2	0	0	0.114285715	0.8055556	1.2068965	52.439728	1	0.17142858	1	1	1
