1-uppsala;2-uppsala;3-uppsala;4-uppsala;5-uppsala;6-uppsala;7-uppsala;8-uppsala;9-uppsala;10-uppsala;11-uppsala;12-uppsala;13-uppsala;14-uppsala;15-uppsala;16-uppsala;17-uppsala;18-uppsala;19-uppsala;20-uppsala;21-uppsala;22-uppsala;23-uppsala;24-uppsala;25-uppsala;26-uppsala;27-uppsala;28-uppsala;29-uppsala;30-uppsala;31-uppsala;32-uppsala;33-uppsala;34-uppsala;35-uppsala;36-uppsala;37-uppsala;38-uppsala;39-uppsala;40-uppsala;41-uppsala;42-uppsala;43-uppsala;44-uppsala;45-uppsala;46-uppsala;47-uppsala;48-uppsala;49-uppsala;50-uppsala;51-uppsala;52-uppsala;53-uppsala;54-uppsala;55-uppsala;56-uppsala;57-uppsala;58-uppsala;59-uppsala;60-uppsala;61-uppsala;62-uppsala;63-uppsala;64-uppsala;65-uppsala;66-uppsala;67-uppsala;68-uppsala;69-uppsala;70-uppsala;71-uppsala;72-uppsala;73-uppsala;74-uppsala;75-uppsala;76-uppsala;77-uppsala;78-uppsala;79-uppsala;80-uppsala;81-uppsala;82-uppsala
0;0;0;0;9;2.19479E-4;1.371741E-5;0;1.2345678E-4;1.371741E-5;0.0011111113;1.1111112;0;0;0;0;27;0.4814815;0.037037037;0;0.44444445;0.037037037;0.8888889;0;0;0;0;0;30;0.46666667;0.033333335;0;0.43333334;0.033333335;0.9;0.033333335;-73.5553;2.7842e-74;-2.72427;0.00188682;-64.3093;4.90569e-65;-2.14364;0.00718384;0.964286;0.321429;0.321429;0.142857;0.178571;0.814815;0.37037;0.259259;0.296296;0.037037;0.384615;0.615385;0.0769231;0.269231;0;0.08;0.88;0.04;0.04;0;0;0;0;0.888889;0.037037;0.037037;0.037037;0.0666667;0.8;0.1;0;0.0333333;0;1444.52;2441.48;15.3001;62.6192;2.31923
0;0;0;1.736114E-5;1;0.010000004;0;0;0.011736108;1.736114E-5;0;0.9375;0;0;0;0.0625;16;0.5;0;0;0.375;0.0625;1;0;0;0;0;0.06666667;15;0.6;0;0;0.26666668;0.06666667;0.93333334;0;-38.4612;3.4578e-39;-2.40382;0.00394616;-41.1676;6.79829e-42;-2.74451;0.00180092;0.882353;0.294118;0.294118;0.235294;0.117647;0.8125;0.25;0.25;0.3125;0.125;0.733333;0.2;0.266667;0.333333;0.133333;0.5;0.428571;0.142857;0.285714;0.0714286;0;0;0;0.833333;0.166667;0;0;0.0588235;0.882353;0;0.0588235;0;0;1860.06;2443.3;0.0705832;42.6767;2.66729
0;0;0;0;0;0.0034602107;0;0.0034602077;0.013840829;0;0;1;0;0;0;0;17;0.5294118;0;0.05882353;0.29411766;0.05882353;0.9411765;0.05882353;0;0;0;0;17;0.47058824;0;0;0.4117647;0.05882353;0.88235295;0.05882353;-46.948;1.1272e-47;-2.76165;0.00173122;-44.5708;2.68658e-45;-2.62181;0.00238885;0.944444;0.277778;0.222222;0.333333;0.111111;0.823529;0.588235;0.117647;0.0588235;0.176471;0.4375;0.625;0.125;0.125;0.0625;0.0666667;0.866667;0;0.0666667;0;0;0;0;0.705882;0.235294;0.0588235;0;0.0588235;0.705882;0.117647;0.117647;0;0;1555.59;2224.11;11.0008;44.2179;2.60105
0;0;0;0.0025000002;0;0.002500001;0;0;0;0;0;1;0;0;0;0.05;20;0.45;0;0;0.4;0.05;0.9;0.05;0;0;0;0;20;0.5;0;0;0.4;0.05;0.9;0.05;-55.3911;4.0635e-56;-2.76955;0.00169998;-47.8797;1.31917e-48;-2.39398;0.00403659;0.904762;0.333333;0.190476;0.238095;0.190476;0.85;0.5;0.15;0.15;0.15;0.526316;0.631579;0.105263;0.105263;0.105263;0.166667;0.777778;0;0.111111;0.0555556;0;0;0;0.818182;0.181818;0;0;0;0.9;0;0.1;0;0;1459.4;2051.51;0.1366;43.5846;2.17923
0;0;0;0;4;0.022117034;0;0;0.0026298484;0.007600263;1.0519394E-4;1.1538461;0;0;0;0;13;0.3846154;0;0;0.3846154;0.15384616;1;0.07692308;0;0;0;0;15;0.53333336;0;0;0.33333334;0.06666667;0.93333334;0.06666667;-38.6571;2.20242e-39;-2.97362;0.00106262;-26.5052;3.12464e-27;-1.76701;0.0170996;0.928571;0.5;0;0.214286;0.214286;0.692308;0.384615;0.307692;0.0769231;0.153846;0.333333;0.583333;0.166667;0.0833333;0.0833333;0;0.909091;0;0;0;0;0;0;0.769231;0.153846;0.0769231;0;0.133333;0.666667;0.133333;0.0666667;0;0;1231.62;2261.47;6.62991;28.3815;2.18319
0;0;0;1.0203038E-4;64;0.0014348044;0;0;0.0023020613;0.0036730948;2.2956842E-4;1.2222222;0;0;0;0.055555556;36;0.41666666;0;0;0.3611111;0.083333336;0.8611111;0.083333336;0;0;0;0.045454547;44;0.45454547;0;0;0.4090909;0.022727273;0.79545456;0.06818182;-126.345;4.51856e-127;-3.50958;0.000309326;-124.234;5.83445e-125;-2.8235;0.00150141;0.918919;0.540541;0.135135;0.108108;0.189189;0.638889;0.75;0.0833333;0.0277778;0.111111;0.257143;0.742857;0.171429;0.0285714;0.0285714;0.0588235;0.911765;0.0294118;0.0294118;0;1;0.025;0;0.9;0;0.075;0;0.0833333;0.75;0.145833;0;0;0;1050.44;2062.68;0.349975;65.1148;1.80874
0.0023795357;0;0;0;1;0.001381316;0;0.0023795357;0.0077914996;1.3489371E-6;1.3489371E-6;1.0243902;0.048780486;0;0;0;41;0.5609756;0;0.048780486;0.29268292;0.048780486;0.85365856;0.048780486;0;0;0;0;42;0.52380955;0;0;0.3809524;0.04761905;0.8333333;0.04761905;-119.098;7.97995e-120;-2.90483;0.001245;-97.9133;1.22096e-98;-2.33127;0.0046637;0.97619;0.5;0.119048;0.0952381;0.261905;0.853659;0.658537;0.146341;0.097561;0.0731707;0.25;0.725;0.175;0.025;0.05;0.025641;0.948718;0;0;0.025641;0;0;0;0.878049;0.097561;0.0243902;0;0.047619;0.857143;0.047619;0.047619;0;0;1086.37;1961.25;11.3648;82.2746;2.0067
0;0;0;0;0;5.668934E-4;0;0;5.668934E-4;0;0;1;0;0;0;0.04761905;42;0.5;0;0.04761905;0.33333334;0.023809524;0.8333333;0.04761905;0;0;0;0.04761905;42;0.47619048;0;0.04761905;0.35714287;0.023809524;0.8095238;0.04761905;-105.983;1.03992e-106;-2.5234;0.00299637;-93.7009;1.99113e-94;-2.23097;0.00587525;0.976744;0.325581;0.255814;0.162791;0.232558;0.833333;0.404762;0.285714;0.142857;0.142857;0.512195;0.487805;0.219512;0.195122;0.0731707;0.25;0.725;0.1;0.1;0.05;0;0;0;0.904762;0.0952381;0;0;0.047619;0.904762;0;0.047619;0;0;1438.88;1979.02;10.9252;100.293;2.38793
0;0;0;1.43480265E-5;4;1.4347998E-5;0;0;1.2913198E-4;5.7392106E-5;0;1.0909091;0;0;0;0.045454547;22;0.54545456;0;0;0.36363637;0.09090909;0.95454544;0;0;0;0;0.041666668;24;0.5416667;0;0;0.375;0.083333336;0.9583333;0;-61.1234;7.52662e-62;-2.77834;0.00166596;-57.2752;5.3064e-58;-2.38647;0.00410708;0.913043;0.434783;0.173913;0.0869565;0.26087;0.727273;0.454545;0.363636;0.0454545;0.0909091;0.47619;0.571429;0.190476;0.0952381;0.0952381;0.15;0.8;0.1;0;0.05;1;0.0434783;0;0.782609;0.0434783;0.0869565;0.0434783;0;0.72;0.2;0;0.04;0;1182.36;1975.98;0.108267;44.9547;2.0434
0;0;0;0;1;0.01663173;0;0;0.023493823;5.656955E-4;2.7935502E-7;1.0232558;0;0;0;0;43;0.6744186;0;0;0.25581396;0.046511628;0.8604651;0.023255814;0;0;0;0;44;0.54545456;0;0;0.4090909;0.022727273;0.84090906;0.022727273;-92.5185;3.0304e-93;-2.15159;0.00705354;-85.69;2.04174e-86;-1.9475;0.011285;0.977273;0.340909;0.25;0.181818;0.204545;0.906977;0.395349;0.302326;0.0930233;0.186047;0.738095;0.404762;0.333333;0.166667;0.0714286;0.317073;0.658537;0.121951;0.0731707;0.121951;0;0;0;0.813953;0.116279;0.0465116;0.0232558;0.0227273;0.795455;0.113636;0.0454545;0.0227273;0;1522.91;2214.09;12.1122;103.24;2.40094
0;0;0;0;9;8.5133966E-4;0;0;0.0057148775;0.0018011809;1.5830701E-5;1.1153846;0;0;0;0;26;0.61538464;0;0;0.26923078;0.07692308;0.9230769;0.03846154;0;0;0;0;29;0.5862069;0;0;0.3448276;0.03448276;0.8965517;0.03448276;-81.4128;3.86545e-82;-3.13126;0.00073916;-68.4924;3.2181e-69;-2.36181;0.00434703;0.962963;0.518519;0.111111;0.111111;0.222222;0.692308;0.538462;0.192308;0.192308;0.0384615;0.36;0.68;0.12;0.12;0.04;0.0416667;0.916667;0;0.0416667;0;0;0;0.0384615;0.846154;0;0.115385;0;0.0344828;0.758621;0.206897;0;0;0;1141.92;2189.31;9.08388;57.6545;2.21748
0;0;0;0;0;0;0;0;0.0020661172;0.0020661158;0;1;0;0;0;0;22;0.54545456;0;0;0.3181818;0.09090909;1;0.045454547;0;0;0;0;22;0.54545456;0;0;0.36363637;0.045454547;1;0.045454547;-48.5765;2.65155e-49;-2.20802;0.00619409;-44.9694;1.073e-45;-2.04406;0.00903517;0.956522;0.217391;0.347826;0.26087;0.130435;0.863636;0.272727;0.318182;0.227273;0.136364;0.714286;0.238095;0.333333;0.285714;0.0952381;0.4;0.55;0.05;0.25;0.1;0;0;0;0.636364;0.272727;0.0909091;0;0.0454545;0.636364;0.181818;0.136364;0;0;1744.55;2462.71;6.58788;58.7754;2.67161
0;0;0;0;0;0;0;0.015625;0.015625;0;0;1;0;0;0;0;8;0.375;0;0.125;0.375;0.125;1;0;0;0;0;0;8;0.375;0;0;0.5;0.125;1;0;-22.4467;3.5752e-23;-2.80584;0.00156373;-20.4624;3.44826e-21;-2.5578;0.00276822;0.888889;0.333333;0.111111;0.222222;0.222222;0.75;0.5;0.25;0.125;0;0.285714;0.571429;0.285714;0;0;0;0.833333;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1252.38;1729.61;73.3027;20.3222;2.54027
0;0;0;0;4;0.009853477;0;1.3516435E-5;0.011367326;1.3516435E-5;0;1.0625;0;0;0;0;32;0.6875;0;0.0625;0.1875;0.0625;0.90625;0;0;0;0;0;34;0.5882353;0;0.05882353;0.29411766;0.05882353;0.9705882;0;-87.5396;2.88669e-88;-2.73561;0.00183818;-70.3487;4.48023e-71;-2.06908;0.00852944;0.969697;0.545455;0.151515;0.181818;0.0909091;0.8125;0.5625;0.25;0.15625;0;0.387097;0.709677;0.193548;0.0322581;0.0322581;0.166667;0.8;0.1;0.0666667;0;0;0;0;0.84375;0.09375;0.03125;0.03125;0.0588235;0.794118;0.0882353;0.0294118;0.0294118;0;1154.53;2519.37;26.0667;70.7776;2.2118
0;0;0;6.925208E-4;25;2.1573428E-4;9.363452E-6;0;0.0063296957;8.629356E-4;3.7453807E-5;1.1315789;0;0;0;0.02631579;38;0.5263158;0.02631579;0;0.31578946;0.05263158;0.81578946;0.05263158;0;0;0;0;43;0.5116279;0.023255814;0;0.39534885;0.023255814;0.7906977;0.046511628;-93.141;7.2277e-94;-2.45108;0.00353933;-79.9678;1.07696e-80;-1.85972;0.0138129;0.948718;0.435897;0.179487;0.0512821;0.307692;0.868421;0.368421;0.342105;0.210526;0.0526316;0.594595;0.513514;0.189189;0.216216;0.0540541;0.25;0.722222;0.111111;0.0555556;0.0833333;0;0;0.025;0.95;0;0.025;0;0.0697674;0.883721;0.0465116;0;0;0;1083.87;2014.29;0.230005;69.2661;1.82279
0;0;0;0;1;0.009383041;0;0;0.0029301718;2.0292075E-6;8.11683E-6;0.962963;0;0;0;0;27;0.4814815;0;0;0.4074074;0.037037037;0.8518519;0.074074075;0;0;0;0;26;0.3846154;0;0;0.46153846;0.03846154;0.84615386;0.07692308;-52.9348;1.16198e-53;-1.96055;0.010951;-53.0694;8.52315e-54;-2.04113;0.00909639;0.964286;0.25;0.25;0.178571;0.285714;0.925926;0.259259;0.222222;0.296296;0.185185;0.653846;0.346154;0.192308;0.307692;0.115385;0.44;0.52;0.08;0.2;0.16;0;0;0;0.851852;0.0740741;0.0740741;0;0;0.821429;0.142857;0.0357143;0;0;1736.11;2217.35;54.5834;61.2802;2.26964
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;33;0.42424244;0;0;0.45454547;0.030303031;0.8484849;0.030303031;0;0;0;0;33;0.42424244;0;0;0.45454547;0.030303031;0.8181818;0.030303031;-65.5013;3.15283e-66;-1.98489;0.0103541;-65.5194;3.02413e-66;-1.98544;0.010341;0.970588;0.294118;0.205882;0.264706;0.205882;0.939394;0.363636;0.242424;0.121212;0.242424;0.6875;0.375;0.1875;0.25;0.15625;0.322581;0.645161;0.0322581;0.129032;0.16129;0;0;0;0.939394;0.0606061;0;0;0.030303;0.939394;0;0.030303;0;0;1667.97;2100.84;36.4203;77.9764;2.36292
9.182737E-4;0;0;0;1;0.0061514797;0;9.182737E-4;0.012213993;7.943558E-7;7.943558E-7;1.030303;0.030303031;0;0;0;33;0.6666667;0;0.030303031;0.24242425;0.030303031;0.90909094;0.030303031;0;0;0;0;34;0.5882353;0;0;0.3529412;0.029411765;0.88235295;0.029411765;-82.6665;2.15526e-83;-2.50505;0.00312575;-71.63;2.34423e-72;-2.10676;0.00782051;0.970588;0.470588;0.0882353;0.235294;0.176471;0.848485;0.393939;0.333333;0.151515;0.0909091;0.59375;0.4375;0.375;0.0625;0.09375;0.129032;0.83871;0.0645161;0.0322581;0.0322581;0;0;0.030303;0.939394;0;0.030303;0;0.0294118;0.911765;0.0588235;0;0;0;1176.39;1964.78;26.4103;64.4904;1.95425
0;0;0;0;9;0.010898435;0;1.2075835E-4;0.0043473025;3.3543986E-6;6.574622E-4;0.9285714;0;0;0;0;42;0.64285713;0;0.14285715;0.1904762;0.023809524;0.8095238;0;0;0;0;0;39;0.53846157;0;0.15384616;0.25641027;0.025641026;0.82051283;0.025641026;-101.206;6.223e-102;-2.40967;0.00389344;-91.2842;5.19757e-92;-2.34062;0.00456436;0.976744;0.27907;0.325581;0.255814;0.116279;0.880952;0.380952;0.428571;0.0952381;0.0714286;0.560976;0.585366;0.195122;0.121951;0.0731707;0.15;0.825;0.125;0.025;0;0;0;0.0238095;0.761905;0.190476;0.0238095;0;0.025641;0.820513;0.0512821;0.102564;0;0;1847.9;2489.79;45.4513;108.154;2.57509
0;0;0;0;144;0.027088663;0;4.8533777E-5;0.034405135;4.995777E-4;7.086268E-5;1.226415;0;0;0;0;53;0.6415094;0;0.03773585;0.24528302;0.03773585;0.8867925;0.03773585;0;0;0;0;65;0.47692308;0;0.03076923;0.43076923;0.015384615;0.75384617;0.046153847;-145.507;3.11172e-146;-2.74542;0.00179715;-110.105;7.85236e-111;-1.69392;0.0202338;0.962963;0.481481;0.166667;0.185185;0.148148;0.735849;0.45283;0.283019;0.113208;0.132075;0.423077;0.634615;0.0769231;0.211538;0.0576923;0.196078;0.784314;0.0392157;0.0588235;0.0980392;1;0.0188679;0.0188679;0.773585;0.0754717;0.113208;0;0.123077;0.630769;0.2;0.0307692;0;0;1240.34;2088.38;0.3797;103.576;1.95427
0;0;0;0;1;0.0030189587;0;0;0.00365294;3.0189587E-5;0;0.9285714;0;0;0;0;14;0.71428573;0;0;0.21428572;0.071428575;1;0;0;0;0;0;13;0.7692308;0;0;0.15384616;0.07692308;1;0;-32.0006;9.98619e-33;-2.28576;0.00517896;-30.6499;2.23924e-31;-2.35768;0.00438849;0.933333;0.533333;0.0666667;0.2;0.133333;0.785714;0.357143;0.285714;0.214286;0.0714286;0.615385;0.307692;0.230769;0.307692;0.0769231;0.333333;0.583333;0.0833333;0.0833333;0.166667;0;0;0;0.714286;0.214286;0.0714286;0;0;0.769231;0.153846;0.0769231;0;0;1402.14;2568.23;128.541;31.8664;2.27617
0;0;0;0;16;3.69823E-4;2.5682114E-6;0;6.574621E-4;1.0272845E-5;2.5682114E-6;1.0833334;0;0;0;0;48;0.5;0.020833334;0;0.41666666;0.041666668;0.7916667;0.020833334;0;0;0;0;52;0.48076922;0.01923077;0;0.44230768;0.03846154;0.75;0.01923077;-120.406;3.92645e-121;-2.50846;0.00310128;-105.73;1.86209e-106;-2.03327;0.00926255;0.959184;0.408163;0.122449;0.244898;0.204082;0.833333;0.479167;0.270833;0.104167;0.125;0.574468;0.446809;0.382979;0.106383;0.0425532;0.173913;0.804348;0.0217391;0.130435;0.0217391;0;0;0.0208333;0.875;0.0208333;0.0625;0.0208333;0.0384615;0.807692;0.134615;0;0.0192308;0;1642.6;2456.89;0.410182;114.842;2.39254
0;0;0;0;1;0.009999999;0;0;0.009694675;2.3668567E-6;0;1.04;0;0;0;0;25;0.4;0;0;0.56;0.04;0.92;0;0;0;0;0;26;0.5;0;0;0.46153846;0.03846154;0.96153843;0;-44.4003;3.97832e-45;-1.77601;0.016749;-48.3056;4.94766e-49;-1.85791;0.0138705;0.961538;0.269231;0.269231;0.230769;0.192308;0.92;0.24;0.2;0.36;0.16;0.916667;0.125;0.375;0.291667;0.166667;0.608696;0.347826;0.217391;0.304348;0.0869565;0;0;0;0.96;0;0.04;0;0;0.923077;0.0769231;0;0;0;1495.68;2203.29;341.522;58.7027;2.34811
0;0;0;0;0;7.716057E-4;0;0;7.716057E-4;0;0;1;0;0;0;0.027777778;36;0.6111111;0;0;0.25;0.027777778;0.8611111;0.083333336;0;0;0;0.027777778;36;0.5833333;0;0;0.2777778;0.027777778;0.8611111;0.083333336;-77.6413;2.28402e-78;-2.1567;0.00697103;-80.7187;1.91117e-81;-2.24219;0.00572551;0.972973;0.351351;0.243243;0.108108;0.27027;0.916667;0.333333;0.194444;0.222222;0.222222;0.628571;0.4;0.257143;0.0857143;0.228571;0.205882;0.764706;0.0588235;0.0588235;0.0882353;0;0;0;0.777778;0.111111;0.0277778;0.0833333;0;0.777778;0.138889;0.0277778;0.0555556;0;1429.39;2114.76;73.6175;91.2899;2.53583
2.6014567E-4;0;0;0;4;0.0010755578;0;2.6014567E-4;0.0020395436;2.890522E-7;1.0405855E-5;0.9677419;0.016129032;0;0;0;62;0.516129;0;0.016129032;0.3548387;0.016129032;0.6935484;0.09677419;0;0;0;0;60;0.48333332;0;0;0.4;0.016666668;0.68333334;0.1;-118.669;2.14289e-119;-1.91402;0.0121894;-111.651;2.23357e-112;-1.86085;0.0137769;0.968254;0.253968;0.174603;0.222222;0.333333;0.935484;0.193548;0.209677;0.290323;0.290323;0.786885;0.229508;0.196721;0.262295;0.295082;0.516667;0.466667;0.0333333;0.216667;0.266667;1;0.016129;0.0483871;0.83871;0.0645161;0.0322581;0;0.0166667;0.866667;0.0666667;0.0333333;0;0;1679.58;2027.28;0.259999;131.548;2.12173
0;0;0;0;81;0.011153941;2.1084972E-5;8.433989E-5;0.012713711;8.433989E-5;2.5015615E-4;1.225;0;0;0;0;40;0.575;0.025;0.05;0.275;0.05;0.9;0.025;0;0;0;0;49;0.46938777;0.020408163;0.040816326;0.3877551;0.040816326;0.8367347;0.040816326;-105.806;1.56315e-106;-2.64515;0.00226386;-106.4;3.98107e-107;-2.17143;0.00673863;0.97561;0.390244;0.292683;0.097561;0.195122;0.775;0.5;0.3;0.125;0.05;0.384615;0.692308;0.102564;0.102564;0.0769231;0.157895;0.815789;0.0526316;0.0789474;0.0263158;0;0;0.025;0.925;0;0.05;0;0.12766;0.787234;0.0851064;0;0;0;1044.67;2110.6;2.9862;84.9553;2.12388
9.4674557E-4;0;0;2.3668639E-4;36;3.9740468E-4;0;0.001293817;0.0056534745;1.6902824E-6;6.7611295E-6;1.0923077;0.03076923;0;0;0.015384615;65;0.5692308;0;0.092307694;0.2769231;0.015384615;0.7846154;0.03076923;0;0;0;0;71;0.5492958;0;0.056338027;0.35211268;0.014084507;0.7746479;0.028169014;-151.478;3.3266e-152;-2.33043;0.00467271;-126.664;2.1677e-127;-1.784;0.0164437;0.969697;0.333333;0.318182;0.136364;0.19697;0.876923;0.384615;0.276923;0.169231;0.153846;0.609375;0.484375;0.21875;0.140625;0.140625;0.301587;0.68254;0.0793651;0.0793651;0.142857;0;0;0;0.761194;0.104478;0.0746269;0.0597015;0.0140845;0.71831;0.197183;0.0140845;0.056338;0;1338.17;2344.16;0.345182;136.647;2.10226
5.948839E-4;0;0;8.947613E-4;144;0.011695431;0;5.948839E-4;0.014984558;3.0495998E-5;0.0020756351;1.2926829;0.024390243;0;0;0.048780486;41;0.5609756;0;0.024390243;0.29268292;0.024390243;0.8292683;0.048780486;0;0;0;0.018867925;53;0.4528302;0;0;0.41509435;0.018867925;0.7358491;0.094339624;-124.175;6.68344e-125;-3.02866;0.000936141;-109.118;7.62079e-110;-2.05883;0.00873313;0.928571;0.52381;0.0714286;0.119048;0.261905;0.780488;0.585366;0.219512;0.121951;0.0487805;0.4;0.7;0.175;0.05;0.05;0.153846;0.820513;0.102564;0.0512821;0;0;0;0;0.844444;0.0222222;0.111111;0.0222222;0.0909091;0.690909;0.2;0;0.0181818;0;1207.1;2352.35;0.13403;71.8365;1.75211
0.0022675737;0;0;0.0022675737;121;0.022589382;0;0.0022675737;0.08681442;2.6794575E-4;0.001071783;1.5238096;0.04761905;0;0;0.04761905;21;0.61904764;0;0.04761905;0.14285715;0.04761905;0.9047619;0.0952381;0;0;0;0;32;0.46875;0;0;0.4375;0.03125;0.78125;0.0625;-64.2539;5.57314e-65;-3.05971;0.000871546;-61.5145;3.05844e-62;-1.92233;0.0119584;0.909091;0.363636;0.272727;0.0454545;0.272727;0.714286;0.52381;0.285714;0.047619;0.0952381;0.45;0.6;0.2;0.15;0;0.105263;0.842105;0.0526316;0.0526316;0;0;0;0;0.695652;0.0434783;0.217391;0.0434783;0.09375;0.5;0.375;0;0.03125;0;951.857;1850.66;0.328377;33.109;1.57662
0;0;0;0;16;0.012422236;3.8340248E-5;0;0.005293352;3.8340248E-5;0.0010567532;1.117647;0;0;0;0;34;0.44117647;0.05882353;0;0.44117647;0.05882353;0.8235294;0.05882353;0;0;0;0;38;0.55263156;0.05263158;0;0.36842105;0.05263158;0.7105263;0.02631579;-79.8145;1.53285e-80;-2.34749;0.00449278;-77.7118;1.94178e-78;-2.04505;0.00901473;0.971429;0.457143;0.114286;0.0857143;0.314286;0.823529;0.323529;0.352941;0.176471;0.117647;0.606061;0.393939;0.30303;0.121212;0.151515;0.40625;0.5625;0.0625;0.25;0.09375;1;0.0294118;0;0.823529;0.0588235;0.0882353;0;0.0263158;0.736842;0.184211;0.0263158;0;0;1334.97;2153.42;3.97501;80.2593;2.36057
0;0;0;0;49;0.005064147;0;1.0600327E-5;0.0129854;0.0010905355;4.240131E-5;1.1627907;0;0;0;0;43;0.6511628;0;0.023255814;0.18604651;0.093023255;0.90697676;0.046511628;0;0;0;0;50;0.58;0;0.02;0.3;0.06;0.86;0.04;-135.849;1.41579e-136;-3.15928;0.00069298;-125.613;2.43781e-126;-2.51226;0.00307426;0.977273;0.522727;0.159091;0.0909091;0.204545;0.697674;0.72093;0.116279;0.0930233;0.0465116;0.309524;0.761905;0.119048;0.0714286;0.0238095;0.097561;0.878049;0.0487805;0.0243902;0.0243902;0;0;0;0.837209;0.0232558;0.116279;0.0232558;0.04;0.72;0.22;0;0.02;0;930.186;1950.65;11.7254;84.9457;1.97548
0;0;0;0;0;0.020408161;0;0;0.020408161;0;0;1;0;0;0;0;7;0.2857143;0;0.14285715;0.42857143;0.14285715;1;0;0;0;0;0;7;0.42857143;0;0.14285715;0.2857143;0.14285715;1;0;-18.719;1.90985e-19;-2.67414;0.00211766;-18.2711;5.35673e-19;-2.61016;0.00245382;0.875;0.25;0.125;0.375;0.125;0.714286;0.428571;0;0.285714;0.142857;0.5;0.333333;0.5;0;0;0;0.8;0;0;0;0;0;0;0.714286;0.142857;0;0.142857;0;0.714286;0.142857;0;0.142857;0;2220.14;1954.87;228.822;20.0618;2.86597
0;0;0;0;4;0.009999999;0;0;0.015625;0;6.249999E-4;1.25;0;0;0;0;8;0.5;0;0;0.375;0;1;0.125;0;0;0;0;10;0.4;0;0;0.5;0;0.9;0.1;-20.8757;1.33137e-21;-2.60946;0.00245775;-19.8327;1.46994e-20;-1.98327;0.0103927;0.888889;0.222222;0.333333;0.111111;0.222222;0.625;0.25;0.125;0.25;0.25;0.571429;0.285714;0;0.428571;0.142857;0.333333;0.5;0;0;0.333333;0;0;0;0.875;0;0.125;0;0.1;0.7;0.2;0;0;0;1069.38;2145.44;46.2189;14.1962;1.77452
0;0;0;0;1;0.009379306;0;9.0180165E-6;0.01012048;5.6362603E-7;0;1.0277778;0;0;0;0;36;0.5833333;0;0.11111111;0.2777778;0.027777778;0.8333333;0;0;0;0;0;37;0.4864865;0;0.10810811;0.3783784;0.027027028;0.8108108;0;-117.325;4.73151e-118;-3.25903;0.000550772;-108.067;8.57038e-109;-2.92073;0.00120025;0.945946;0.405405;0.297297;0.162162;0.108108;0.638889;0.694444;0.222222;0.0555556;0;0.171429;0.857143;0.0857143;0.0285714;0;0;0.970588;0;0;0;1;0.0277778;0.0277778;0.805556;0.0833333;0.0277778;0.0277778;0.0540541;0.783784;0.0810811;0.027027;0.027027;0;1300.28;2241.97;0.494553;82.5357;2.29266
4.0E-4;0;0;0;100;0.024544444;0;4.0E-4;0.037377782;4.444441E-5;9.999996E-5;1.2;0.02;0;0;0;50;0.64;0;0.02;0.24;0.04;0.9;0.06;0;0;0;0;60;0.48333332;0;0;0.43333334;0.033333335;0.8;0.05;-147.926;1.18577e-148;-2.95852;0.00110022;-132.956;1.10662e-133;-2.21593;0.00608228;0.980392;0.431373;0.235294;0.137255;0.176471;0.78;0.62;0.2;0.12;0.04;0.326531;0.714286;0.204082;0.0204082;0.0408163;0.0833333;0.895833;0.0208333;0.0625;0;0;0;0;0.9;0.02;0.06;0.02;0.116667;0.75;0.116667;0;0.0166667;0;1254.58;2137.41;21.9183;112.735;2.2547
0;0;0;0;1;0.036982257;0;0;0.03912571;3.0189587E-5;0;0.9285714;0;0;0;0;14;0.5;0;0;0.42857143;0.071428575;1;0;0;0;0;0;13;0.6923077;0;0;0.23076923;0.07692308;1;0;-29.3461;4.50713e-30;-2.09615;0.00801401;-26.3593;4.3722e-27;-2.02764;0.00938343;0.933333;0.133333;0.4;0.266667;0.133333;0.928571;0.142857;0.428571;0.285714;0.0714286;0.846154;0.230769;0.384615;0.307692;0;0.25;0.666667;0.0833333;0.166667;0;0;0;0;0.714286;0.214286;0;0.0714286;0;0.769231;0.0769231;0.0769231;0.0769231;0;1704.07;1860.29;388.277;38.3139;2.73671
0;0;0;0.0020661158;4;0.0020661145;5.7392106E-5;0;5.165293E-4;1.43480265E-5;1.2913233E-4;1.0909091;0;0;0;0.045454547;22;0.45454547;0.09090909;0;0.27272728;0.045454547;0.8636364;0.13636364;0;0;0;0;24;0.5;0.083333336;0;0.25;0.041666668;0.7916667;0.125;-71.7461;1.79432e-72;-3.26119;0.000548042;-63.4623;3.44905e-64;-2.64426;0.00226849;0.913043;0.347826;0.173913;0.26087;0.173913;0.772727;0.409091;0.318182;0.136364;0.0909091;0.285714;0.666667;0.0952381;0.190476;0;0.05;0.9;0;0.05;0;0;0;0.0769231;0.769231;0.153846;0;0;0.0833333;0.833333;0;0.0833333;0;0;1398.91;2243.32;0.131565;40.6527;1.84785
