1-dfki-ef	2-dfki-ef	3-dfki-ef	4-dfki-ef	5-dfki-ef	6-dfki-ef	7-dfki-ef	8-dfki-ef	9-dfki-ef	10-dfki-ef	11-dfki-ef	12-dfki-ef	13-dfki-ef	14-dfki-ef	15-dfki-ef	16-dfki-ef	17-dfki-ef	18-dfki-ef	19-dfki-ef	20-dfki-ef	21-dfki-ef	22-dfki-ef	23-dfki-ef	24-dfki-ef	25-dfki-ef	26-dfki-ef	27-dfki-ef	28-dfki-ef	29-dfki-ef	30-dfki-ef	31-dfki-ef	32-dfki-ef	33-dfki-ef	34-dfki-ef	35-dfki-ef	36-dfki-ef	37-dfki-ef	38-dfki-ef	39-dfki-ef	40-dfki-ef	41-dfki-ef	42-dfki-ef	43-dfki-ef	44-dfki-ef	45-dfki-ef	46-dfki-ef	47-dfki-ef	48-dfki-ef	49-dfki-ef	50-dfki-ef	51-dfki-ef	52-dfki-ef	53-dfki-ef	54-dfki-ef	55-dfki-ef	56-dfki-ef	57-dfki-ef	58-dfki-ef	59-dfki-ef	60-dfki-ef	61-dfki-ef	62-dfki-ef	63-dfki-ef	64-dfki-ef	65-dfki-ef	66-dfki-ef	67-dfki-ef	68-dfki-ef	69-dfki-ef	70-dfki-ef	71-dfki-ef	72-dfki-ef	73-dfki-ef	74-dfki-ef	75-dfki-ef	76-dfki-ef	77-dfki-ef	78-dfki-ef	79-dfki-ef	80-dfki-ef	81-dfki-ef	82-dfki-ef	83-dfki-ef	84-dfki-ef	85-dfki-ef	86-dfki-ef	87-dfki-ef	88-dfki-ef	89-dfki-ef	90-dfki-ef	91-dfki-ef	92-dfki-ef	93-dfki-ef	94-dfki-ef	95-dfki-ef	96-dfki-ef	97-dfki-ef	98-dfki-ef	99-dfki-ef	100-dfki-ef	101-dfki-ef	102-dfki-ef	103-dfki-ef	104-dfki-ef	105-dfki-ef	106-dfki-ef	107-dfki-ef	108-dfki-ef	109-dfki-ef	110-dfki-ef	111-dfki-ef	112-dfki-ef	113-dfki-ef	114-dfki-ef	115-dfki-ef	116-dfki-ef	117-dfki-ef	118-dfki-ef	119-dfki-ef	120-dfki-ef	121-dfki-ef	122-dfki-ef	123-dfki-ef	124-dfki-ef	125-dfki-ef	126-dfki-ef	127-dfki-ef	128-dfki-ef	129-dfki-ef	130-dfki-ef	131-dfki-ef	132-dfki-ef	133-dfki-ef	134-dfki-ef	135-dfki-ef	136-dfki-ef	137-dfki-ef	138-dfki-ef	139-dfki-ef	140-dfki-ef	141-dfki-ef	142-dfki-ef	143-dfki-ef	144-dfki-ef	145-dfki-ef	146-dfki-ef	147-dfki-ef	148-dfki-ef	149-dfki-ef	150-dfki-ef	151-dfki-ef	152-dfki-ef	153-dfki-ef	154-dfki-ef	155-dfki-ef	156-dfki-ef	157-dfki-ef	158-dfki-ef	159-dfki-ef	160-dfki-ef	161-dfki-ef	162-dfki-ef	163-dfki-ef	164-dfki-ef	165-dfki-ef	166-dfki-ef	167-dfki-ef	168-dfki-ef	169-dfki-ef	170-dfki-ef	171-dfki-ef	172-dfki-ef	173-dfki-ef	174-dfki-ef	175-dfki-ef	176-dfki-ef	177-dfki-ef	178-dfki-ef	179-dfki-ef	180-dfki-ef	181-dfki-ef	182-dfki-ef	183-dfki-ef	184-dfki-ef	185-dfki-ef	186-dfki-ef	187-dfki-ef	188-dfki-ef	189-dfki-ef	190-dfki-ef	191-dfki-ef	192-dfki-ef	193-dfki-ef	194-dfki-ef	195-dfki-ef	196-dfki-ef	197-dfki-ef	198-dfki-ef	199-dfki-ef	200-dfki-ef	201-dfki-ef	202-dfki-ef	203-dfki-ef	204-dfki-ef	205-dfki-ef	206-dfki-ef	207-dfki-ef	208-dfki-ef	209-dfki-ef	210-dfki-ef	211-dfki-ef	212-dfki-ef	213-dfki-ef	214-dfki-ef	215-dfki-ef	216-dfki-ef	217-dfki-ef	218-dfki-ef	219-dfki-ef	220-dfki-ef	221-dfki-ef	222-dfki-ef	223-dfki-ef	224-dfki-ef	225-dfki-ef	226-dfki-ef	227-dfki-ef	228-dfki-ef	229-dfki-ef	230-dfki-ef	231-dfki-ef	232-dfki-ef	233-dfki-ef	234-dfki-ef	235-dfki-ef	236-dfki-ef	237-dfki-ef	238-dfki-ef	239-dfki-ef	240-dfki-ef	241-dfki-ef	242-dfki-ef	243-dfki-ef	244-dfki-ef	245-dfki-ef	246-dfki-ef	247-dfki-ef	248-dfki-ef	249-dfki-ef	250-dfki-ef	251-dfki-ef	252-dfki-ef	253-dfki-ef	254-dfki-ef	255-dfki-ef	256-dfki-ef
?	?	1.0659023523	?	?	?	?	?	909.5	0	?	?	0.183	0	0	?	-37.8927764893	1	1	0	0	0	11	?	-0.289	-5.694	?	?	?	?	0	?	?	?	?	0	-109.9273529053	525.389	0.06	0	?	0	0.8870399594	inf	?	53361.039	?	?	1	0	?	1	?	593.433	?	?	?	?	0.245	?	0	0	?	0	-17.449	inf	?	74	?	?	-18.883	-30.1759548187	?	?	0	-0.783	0	0	?	?	?	?	0.3333333433	?	?	?	?	?	10	?	?	?	?	-110.8264694214	0	1.748	0	0.5	?	?	2	-97.3956451416	0	0	?	0	0	0.8378378153	?	0	-42.5693473816	?	?	-49.029	?	0	0	?	?	6.2	0	?	?	?	-8.834	-122.7978057861	0	-0.43	0	0	-0.326	0	0	-3.183	?	2	0.9090909362	?	0	?	inf	0	0	?	0	5	?	?	?	6	-7.477	7.0816326141	?	?	0	?	3	0.921248138	-3.045	1.6666666269	?	?	-26.6898498535	0	8.999	?	inf	3	0	inf	-36.4125785828	?	0	?	1	960953984	62	0	?	0	?	?	-40.3899993897	2	0	0	?	24.36	2	?	0	?	1.0622237921	?	6.73	?	?	?	?	?	0	0.428	?	?	0	0	0.8844740391	?	2	-97.0469512939	-0.75	?	0	?	-0.364	?	?	-40.0155181885	1.1379	49	?	?	?	?	0.9400078058	31733.715	0	-130.4387512207	?	?	44108.586	-32.2994117737	?	2	3	?	inf	347	30999.258	0	0	?	1.1327233315	?	?	1007028608	-0.342	1	276033.25	1	?	-0.722	0.694	?	0	-1
?	?	1.2396432161	?	?	?	?	?	1012	0	?	?	0.284	1	0	?	-27.8591594696	1	0.5	0	0	0	12	?	-0.347	-14.699	?	?	?	?	0	?	?	?	?	0	-95.2057952881	584.567	0.119	0	?	0	1.3679696321	inf	?	79674.859	?	?	2	0	?	1	?	309.146	?	?	?	?	0.344	?	0	0	2	0	-12.491	0	?	68	?	?	-13.74	-12.0345497131	?	?	0	-0.79	1	0	?	?	?	?	0.25	?	?	?	?	?	11	?	?	?	?	-95.7945327759	0	1.907	0	2	?	?	2	-81.2934112549	0	2	?	0	0	0.7941176295	?	1	-31.9270095825	?	?	-36.65	?	0	0.3333333433	?	?	4.91	0	?	?	?	-15.546	-98.0009994507	0	-0.472	0	0	-0.299	0	0	-2.914	?	3	0.9166666865	?	0	?	inf	0	0	?	0	3	?	?	?	5	-5.541	0.1860000044	?	?	0	?	2	0.865961194	-3.347	1.5	?	?	-27.24766922	0	8.999	?	inf	2	1	inf	-21.9124584198	?	0	?	1	2184593920	54	0	?	0	?	?	-34.5354194641	1	0	0.5	?	17.583	1	?	0	?	1.1965154409	?	5.67	?	?	?	?	?	0	0.533	?	1	0	0	2.2641203403	?	2.5	-79.9129943848	-0.537	?	0	?	-0.94	?	?	-41.1493301392	1.17838	1000	?	?	?	?	1.2888563871	49053.328	0	-117.2597045898	?	?	64602.703	-29.9755783081	?	1	4	?	inf	186	46739.641	0	0	?	1.191368103	?	?	2406229248	-0.602	1	341718.656	2	?	-0.526	0.694	?	0	-1
?	?	1.1090897322	?	?	?	?	?	2552	2	?	?	0.175	1	0	?	-50.9874229431	4	0.8000000119	-4	0	0	30	?	-0.366	-24.581	?	?	?	?	0	?	?	?	?	0	-133.7744598389	1473.687	0.066	0	?	0	0.950688839	inf	?	310463.594	?	?	5	0	?	2	?	1219.949	?	?	?	?	0.256	?	-1.052	0	?	0	-26.313	inf	?	192	?	?	-41.338	-49.0596122742	?	?	0	-0.984	0	0	?	?	?	?	0.200000003	?	?	?	?	?	26	?	?	?	?	-134.0731201172	0	4.768	-1.362	1.2000000477	?	?	6	-179.6947784424	0	0	?	0	0	0.8645833135	?	0	-94.6384887695	?	?	-65.746	?	0	1	?	?	6.38	0	?	?	?	-26.046	-inf	0	-0.514	-0.001	-0.106	-0.309	-0.014	-0.058	-3.655	?	1	0.8666666746	?	0	?	inf	0	0	?	-1.909	8	?	?	?	9	-9.761	0.0520000011	?	?	0	?	7	0.9968749881	-3.314	1.1428571939	?	?	-51.1852989197	0	13.999	?	inf	7	4	0	-60.8162841797	?	0	?	3	34894000128	166	-0.236	?	0	?	?	-56.5496253967	2	0	0.6666666865	?	34.928	5	?	0	?	0	?	6.4	?	?	?	?	?	0	0.418	?	?	2	-0.251	1.0433286428	?	1.2857142687	-178.071975708	-1.212	?	0	?	-1.499	?	?	-83.0281677246	0.746116	1000	?	?	?	?	0.8773192167	186364.953	0	-153.0312042236	?	?	276489.25	-57.817363739	?	6	10	?	2.5	52	186799.359	0	0	?	0.7512381673	?	?	34731896832	-1.009	5	2171752	6	?	-1.581	1.079	?	0	-1
?	?	1	?	?	?	?	?	816.5	1	?	?	0.22	1	0	?	-1	3	1	-22	0	0	58	?	-0.426	-37.67	?	?	?	?	0	?	?	?	?	0	-360.3832092285	471.695	0.156	0	?	0	0.9545766711	inf	?	1756.444	?	?	3	1	?	5	?	1713.341	?	?	?	?	0.395	?	-7.529	0	?	0	-43.966	inf	?	361	?	?	-72.895	-133.20703125	?	?	0	-1.036	0	0	?	?	?	?	0.2380952388	?	?	?	?	?	50	?	?	?	?	-364.3475341797	0	9.218	-5.9	1.1666666269	?	?	11	-386.4923095703	0	0	?	0	0	0.847645402	?	0	-186.2902832031	?	?	-192.833	?	0	0.1428571492	?	?	6.12	0	?	?	?	-51.67	-inf	0	-0.959	-0.004	-0.458	-0.928	-0.146	-0.417	-9.909	?	7	0.8620689511	?	0	?	inf	0	0	?	-7.33	20	?	?	?	23	-27.236	1	?	?	0	?	18	0.9839228392	-7.192	1.1111111641	?	?	-129.0512390137	0	31.997	?	inf	17	7	1	-140.3593292236	?	0	?	2	1444523.125	306	-1.297	?	0	?	?	-1	2.5	0	0.6363636255	?	41.393	6	?	0	?	nan	?	6.22	?	?	?	?	?	0	0.469	?	?	5	-2.604	0.9688020349	?	1.3529411554	-379.8567504883	-1.869	?	4	?	-2.398	?	?	-166.0043640137	0.942703	1000	?	?	?	?	0.8911058307	1191.293	0	-inf	?	?	1513.858	-133.9837493896	?	5	21	?	1	1000	1201.883	0	0	?	0.9487345219	?	?	1419179.625	-2.001	5	222496.25	7	?	-2.788	2.39	?	0	-1
?	?	1.0718414783	?	?	?	?	?	2613.5	0	?	?	0.25	1	0	?	-72.8804702759	3	3	0	0	0	26	?	-0.332	-14.101	?	?	?	?	0	?	?	?	?	0	-177.4229278564	1509.194	0.092	0	?	0	1.0978569984	inf	?	269492.844	?	?	1	0	?	4	?	2844.486	?	?	?	?	0.303	?	0	0	?	0	-18.984	0	?	166	?	?	-24.223	-69.8229446411	?	?	0	-0.937	1	0	?	?	?	?	0.5	?	?	?	?	?	25	?	?	?	?	-181.9016571045	0	4.45	0	2	?	?	4	-191.4539337158	0	0	?	0	0	0.9277108312	?	0	-86.4481506348	?	?	-77.828	?	0	0.200000003	?	?	6.16	0	?	?	?	-18.671	-inf	0	-0.838	0	0	-0.722	0	0	-7.05	?	5	0.961538434	?	0	?	inf	0	0	?	0	13	?	?	?	15	-15.336	1	?	?	0	?	11	0.9655172229	-5.941	1.1818181276	?	?	-77.0391540527	0	16.998	?	inf	11	3	inf	-72.8806915283	?	0	?	1	20953446400	154	0	?	0	?	?	-78.1163101196	1	0	0.75	?	53.334	1	?	0	?	nan	?	6.38	?	?	?	?	?	0	0.5	?	?	2	0	1.1033501625	?	1.3636363745	-189.2913208008	-0.816	?	3	?	-0.902	?	?	-88.5731048584	0.950107	1000	?	?	?	?	1.0245807171	152142.078	0	-inf	?	?	247736.609	-80.0125808716	?	1	8	?	0.5	1000	144753.047	0	0	?	0.9373009205	?	?	23147212800	-0.723	1	2277665.25	2	?	-0.926	1.311	?	0	-1
?	?	0.9890093803	?	?	?	?	?	1408.5	1	?	?	0.168	1	0	?	-37.4607200623	0	0	-12	0	0	14	?	-0.386	-14.584	?	?	?	?	0	?	?	?	?	0	-117.5311737061	813.486	0.075	0	?	0	1.0712122917	inf	?	154650.766	?	?	1	0	?	2	?	553.445	?	?	?	?	0.273	?	-2.856	0	2	0	-16.353	inf	?	77	?	?	-18.943	-30.2071533203	?	?	0	-1.009	0	0	?	?	?	?	0.5	?	?	?	?	?	15	?	?	?	?	-117.508895874	0	2.225	-3.804	2.6666667461	?	?	2	-98.1946487427	0	4	?	0	0	1.0649350882	?	2	-44.2267074585	?	?	-40.811	?	0	0.5	?	?	5.47	0	2	?	?	-22.971	-116.9748077393	0	-0.262	-0.003	-0.166	-0.243	-0.114	-0.094	-2.902	?	2	1.0714285374	?	0	?	inf	0	0	?	-3.476	4	?	?	?	3	-7.202	8.928571701	?	?	0	?	3	0.9945454597	-2.217	1.3333333731	?	?	-33.9621505737	0	9.999	?	inf	3	2	0	-35.0733604431	?	0	?	2	7877937152	82	-0.472	?	0	?	?	-37.0490036011	2	0	1	?	23.525	3	?	0	?	1.1901600361	?	5.5	?	?	?	?	?	0	0.41	?	1	1	-1.099	1.1243082285	1	1	-97.9153442383	-0.608	?	0	?	-0.876	?	?	-47.7602844238	1.19669	112	?	?	?	?	1.0798969269	97557.219	0	-139.21875	?	?	128029.773	-37.5710144043	?	4	4	?	6	1000	88757.742	0	0	?	1.200334549	?	?	9517411328	-0.822	6	661760.25	8	?	-0.623	0.771	?	0	-1
?	?	0.8136913776	?	?	?	?	?	2219	2	?	?	0.204	1	0	?	-58.5497131348	1	1	0	0	0	25	?	-0.366	-14.846	?	?	?	?	0	?	?	?	?	0	-169.7376403809	1281.429	0.107	0	?	0	0.9269810319	inf	?	257443.234	?	?	1	1	?	0	?	1429.469	?	?	?	?	0.328	?	0	0	?	0	-21.03	inf	?	135	?	?	-33.382	-54.5359268188	?	?	0	-0.954	0	0	?	?	?	?	0	?	?	?	?	?	23	?	?	?	?	-171.5517425537	0	3.973	0	0.8000000119	?	?	5	-161.2979431152	0	0	?	0	0	0.8370370269	?	0	-80.4680557251	?	?	-61.333	?	0	1	?	?	4.91	0	?	?	?	-35.529	-190.5785827637	0	-0.577	0	-0.13	-0.443	-0.028	-0.035	-6.894	?	1	0.9200000167	?	0	?	inf	0	0	?	0	4	?	?	?	8	-11.574	1.3661202192	?	?	0	?	6	0.9092592597	-6.52	0.6666666865	?	?	-45.9835586548	0	11.999	?	inf	6	1	0.5	-56.5695800781	?	0	?	3	21584386048	113	-0.236	?	0	?	?	-47.6413955689	2	0	0.200000003	?	37.808	5	?	0	?	1.0055924654	?	5.4	?	?	?	?	?	0	0.452	?	?	3	0	0.8431791663	?	1.3333333731	-160.5701446533	-1.074	?	0	?	-1.197	?	?	-78.8050537109	1.06357	732	?	?	?	?	0.9793334007	156482.953	0	-191.6443786621	?	?	224486.578	-52.4389266968	?	6	7	?	1.3333333731	1000	146916.25	0	0	?	1.0570935011	?	?	24486912000	-1.533	4	1642060	4	?	-1.533	0.925	?	0	-1
?	?	1.051594615	?	?	?	?	?	5029.5	4	?	?	0.193	1	0	?	-109.8107223511	3	1.5	-4	0	0	53	?	-0.396	-60.55	?	?	?	?	0	?	?	?	?	0	-329.6185913086	2904.072	0.085	0	?	0	0.9838079214	inf	?	567365.438	?	?	2	1	?	9	?	5519.195	?	?	?	?	0.292	?	-3.21	0	?	0	-44.415	inf	?	285	?	?	-75.218	-112.2027206421	?	?	0	-0.97	0	0	?	?	?	?	0.4736842215	?	?	?	?	?	51	?	?	?	?	-331.8026733398	0	8.423	-1.015	2.3333332539	?	?	10	-300.8310546875	0	4	?	0	0	0.9649122953	?	2	-168.2217559815	?	?	-118.754	?	0	0.1666666716	?	?	5.39	0	4	?	?	-79.936	-315.9050292969	0	-1.393	-0.002	-0.079	-0.953	-0.01	-0.178	-8.584	?	6	0.9622641802	?	0	?	inf	0	0	?	-3.776	18	?	?	?	16	-21.271	1	?	?	0	?	14	1.0018587112	-8.516	1.2857142687	?	?	-115.2831039429	0	28.997	?	inf	14	8	0.25	-126.96900177	?	0	?	5	111889317888	275	-0.236	?	0	?	?	-115.4763641357	1.3999999762	0	0.8000000119	?	74.291	6	?	0	?	inf	?	5.38	?	?	?	?	?	0	0.44	?	?	4	-0.177	1.0274537802	2	1.1428571939	-298.6778869629	-1.78	?	3	?	-3.624	?	?	-163.8682098389	1.10295	1000	?	?	?	?	0.9741202593	334073.5	0	-inf	?	?	536171.5	-124.9131088257	?	7	19	?	2.25	1000	334498.625	0	0	?	1.1035922766	?	?	111605112832	-2.958	9	8433633	14	?	-2.707	2.236	?	0	-1
?	?	1.4200772047	?	?	?	?	?	385.5	1	?	?	0.396	1	0	?	-8.3968429565	0	inf	0	0	0	3	?	-0.724	-12.898	?	?	?	?	0	?	?	?	?	0	-50.2715568542	222.857	0.287	0	?	0	1.8894025087	inf	?	14379.697	?	?	0	0	?	0	?	65.473	?	?	?	?	0.536	?	0	0	?	0	-1.961	inf	?	18	?	?	-1.626	-0.4150999784	?	?	0	-1.243	0	0	?	?	?	?	inf	?	?	?	?	?	5	?	?	?	?	-51.4835357666	0	0.477	0	inf	?	?	0	-25.6121559143	0	0	?	0	0	1.222222209	?	0	-6.9745330811	?	?	-18.556	?	0	1	?	?	4.4	0	?	?	?	-22.845	-35.6049194336	0	-0.163	0	0	-0.149	0	0	-1.453	?	1	1.6666666269	?	0	?	inf	0	0	?	0	2	?	?	?	1	-2.034	0.2142857164	?	?	0	?	0	0.7333333492	-1.158	inf	?	?	-3.3390600681	0	3	?	inf	1	0	0	-3.5993080139	?	0	?	0	148973424	22	0	?	0	?	?	-11.9241657257	inf	0	inf	?	8.092	0	?	0	?	1.651915431	?	6	?	?	?	?	?	0	0.63	?	?	0	0	8.0439901352	?	1	-24.9373912811	-0.084	?	0	?	-0.825	?	?	-17.1731395721	2.01012	14	?	?	?	?	2.4622635841	4931.822	0	-58.8163223267	?	?	2907.425	-6.8005414009	?	1	0	?	inf	3	12205.467	0	0	?	2.0159108639	?	?	24322870	-0.885	1	49665.25	2	?	-0.062	0.231	?	0	-1
?	?	1.167662859	?	?	?	?	?	2808	0	?	?	0.259	1	0	?	-72.4189682007	3	1.5	-20	0	0	32	?	-0.387	-50.473	15	?	?	?	0	?	?	?	?	0	-200.9172821045	1621.488	0.136	0	?	0	1.2377117872	inf	?	211137.016	?	?	2	0	?	1	?	2776.578	?	?	?	?	0.369	?	-9.437	0	?	0	-40.737	0	?	162	?	?	-42.812	-60.5136032104	?	1	0	-0.912	2	0	?	?	?	?	0.125	?	?	?	?	?	27	?	?	?	?	-200.2342376709	0	5.086	-4.457	0.8000000119	?	?	6	-202.6317138672	1	4	?	0	0	0.777777791	?	2	-95.9114379883	?	?	-84.249	?	0	0.1666666716	?	?	4.67	0	4	?	?	-47.155	-inf	0	-0.805	-0.003	-0.346	-0.662	-0.223	-0.522	-6.457	?	6	0.84375	?	0	?	2	0	0	?	-6.735	7	?	?	?	8	-14.474	1	?	?	0	?	9	0.9229248762	-5.707	0.777777791	?	?	-81.8466262817	0	20.998	?	0.2666666806	7	2	inf	-68.6705474854	?	0	?	4	15074347008	126	-1.179	?	0	?	?	-84.5609436035	1.25	15	0.3333333433	?	52.693	5	?	0	?	nan	?	5.06	?	?	?	?	?	0	0.509	?	?	5	-3.984	1.3525327444	2	1.1428571939	-200.0513305664	-1.751	?	3	?	-3.229	?	?	-102.0671539307	0.988168	1000	?	?	?	?	1.0641813278	124588.461	0	-inf	?	?	196484.812	-84.9943389893	?	5	8	?	1.7999999523	1000	122777.633	0	0	?	1.0043287277	?	?	15522284544	-1.826	9	2629224	4	?	-1.638	1.619	?	0	-1
?	?	1.0645927191	?	?	?	?	?	5413	1	?	?	0.219	1	0	?	-98.9434738159	5	1	-20	0	0	51	?	-0.427	-46.656	?	?	?	?	0	?	?	?	?	0	-311.197479248	3125.486	0.115	0	?	0	1.1616175175	inf	?	674152.812	?	?	5	1	?	10	?	3934.985	?	?	?	?	0.34	?	-5.048	0	?	0	-42.205	0	?	274	?	?	-68.218	-94.3944244385	?	?	0	-1	1	0	?	?	?	?	0.4761904776	?	?	?	?	?	55	?	?	?	?	-315.7667236328	0	8.582	-3.078	1.6666666269	?	?	10	-324.7561950684	0	15	?	0	0	1.0291970968	?	1	-165.4045104981	?	?	-114.066	?	0	0.3333333433	?	?	5.13	0	?	?	?	-67.41	-337.2911987305	0	-0.922	-0.003	-0.239	-0.589	-0.127	-0.279	-5.747	?	3	1.0784313679	?	0	?	inf	0	0	?	-6.252	21	?	?	?	21	-19.594	1	?	?	0	?	14	0.9553072453	-6.534	1.5	?	?	-112.8349456787	0	30.997	15	inf	14	10	1	-114.8258056641	?	0	?	2	198252363776	282	-1.179	?	0	?	?	-105.3345031738	4	0	1	1	62.729	6	?	0	?	0.9994488955	?	5.37	?	?	?	?	?	0	0.468	?	?	5	-2.279	1.1953561306	?	1.5	-321.376373291	-1.814	?	2	?	-2.985	?	?	-181.8431396484	0.972319	1000	?	?	?	?	1.0993844271	442956.656	0	-337.1053161621	?	?	634224.625	-133.3836669922	?	8	21	?	1.2000000477	1000	445255.375	0	0	?	0.9683271647	?	?	196210589696	-2.61	6	9768661	10	?	-2.609	2.39	?	0	-1
?	?	0.0154429181	?	?	?	?	?	2321.5	1	?	?	0.218	1	0	?	-64.7546005249	3	1.5	-4	0	0	22	?	-0.489	-24.429	?	?	?	?	0	?	?	?	?	0	-174.3748321533	1340.607	0.16	0	?	0	1.0353035927	inf	?	222542.703	?	?	2	0	?	3	?	1529.378	?	?	?	?	0.4	?	-4.701	0	?	0	-23.844	inf	?	144	?	?	-37.579	-52.5593719482	?	?	0	-1.066	0	0	?	?	?	?	0.375	?	?	?	?	?	24	?	?	?	?	-176.2101898193	0	3.496	-1.312	1.75	?	?	4	-167.9635772705	0	0	?	0	0	0.9375	?	0	-73.8793640137	?	?	-84.693	?	0	0.5	?	?	5.62	0	?	?	?	-36.449	-inf	0	-0.566	-0.001	-0.102	-0.545	-0.035	-0.26	-5.315	?	2	1.0909091234	?	0	?	inf	0	0	?	-2.043	9	?	?	?	13	-12.675	1	?	?	0	?	6	0.8580152392	-4.01	1.5	?	?	-53.5761489868	0	15.998	?	inf	6	3	0	-58.2679328918	?	0	?	2	20429176832	135	-0.236	?	0	?	?	-1	2	0	0.75	?	39.107	4	?	0	?	nan	?	6.55	?	?	?	?	?	0	0.467	?	?	2	-0.63	1.0193452835	?	2.1666667461	-166.751953125	-1.025	?	0	?	-1.563	?	?	-76.8425674439	1.0491	1000	?	?	?	?	1.0401086807	134892.422	0	-inf	?	?	195065.234	-60.3250045776	?	4	8	?	2.5	1000	142930.672	0	0	?	1.0457139015	?	?	18195968000	-1.411	5	1797227.875	7	?	-1.437	1.234	?	0	-1
?	?	1.0509957075	?	?	?	?	?	131	1	?	?	0.137	1	0	?	-70.7998580933	2	1	-10	0	0	24	?	-0.447	-16.663	?	?	?	?	0	?	?	?	?	0	-172.7311553955	75.921	0.128	0	?	0	1.0268433094	inf	?	205.327	?	?	2	0	?	5	?	935.683	?	?	?	?	0.357	?	-4.632	0	?	0	-19.446	inf	?	133	?	?	-34.115	-61.789894104	?	?	0	-1.062	0	0	?	?	?	?	0.8333333135	?	?	?	?	?	25	?	?	?	?	-174.3511352539	0	3.814	-2.944	1.25	?	?	3	-174.1179504395	0	0	?	0	0	1.0225564241	?	0	-88.4359283447	?	?	-104.772	?	0	0.5	?	?	5.44	0	?	?	?	-29.386	-189.3755493164	0	-0.429	-0.003	-0.229	-0.412	-0.156	-0.256	-4.02	?	2	1.0416666269	?	0	?	inf	0	0	?	-6.496	9	?	?	?	12	-14.124	1	?	?	0	?	8	0.9819494486	-3.039	1.125	?	?	-63.16796875	0	16.998	?	inf	6	2	0	-65.6699905396	?	0	?	2	15665.079	136	-0.59	?	0	?	?	-74.4103469849	2	0	0.6666666865	?	30.589	4	?	0	?	inf	?	5.54	?	?	?	?	?	0	0.371	?	?	2	-2.781	1.0223025084	?	2	-173.8246002197	-0.836	?	1	?	-1.066	?	?	-87.2013397217	1.00134	1000	?	?	?	?	0.9860396981	127.016	0	-inf	?	?	175.643	-67.4327850342	?	4	6	?	1.5	1000	125.16	0	0	?	0.9937095046	?	?	16133.059	-1.138	3	5764	5	?	-1.305	1.311	?	0	-1
?	?	1.1561591625	?	?	?	?	?	3411	0	?	?	0.224	2	0	?	-71.6240692139	4	0.8000000119	-20	0	0	35	?	-0.371	-36.445	?	?	?	?	0	?	?	?	?	0	-216.7855377197	1969.63	0.096	0	?	0	1.0469981432	inf	?	390217.219	?	?	5	0	?	3	?	1820.759	?	?	?	?	0.31	?	-6.223	0	?	0	-31.49	inf	?	203	?	?	-44.417	-67.7507247925	?	?	0	-0.953	0	0	?	?	?	?	0.25	?	?	?	?	?	35	?	?	?	?	-218.2294464111	0	5.562	-4.736	2.75	?	?	5	-234.6598968506	0	0	?	0	0	0.9408866763	?	0	-112.8098526001	?	?	-80.511	?	0	0.6666666865	?	?	5.46	0	?	?	?	-46.25	-243.8948059082	0	-0.492	-0.002	-0.368	-0.435	-0.031	-0.344	-4.246	?	3	1	?	0	?	inf	0	0	?	-3.504	8	?	?	?	12	-13.695	0.2560000122	?	?	0	?	10	0.9413793087	-3.484	0.8000000119	?	?	-77.3941802979	0	20.998	?	inf	9	4	inf	-82.1830368042	?	0	?	2	56050782208	191	-1.179	?	0	?	?	-82.8088226318	3	0	0.8000000119	?	42.67	4	?	0	?	0.9783803225	?	5.8	?	?	?	?	?	0	0.473	?	?	5	-0.561	1.142337203	?	1.3333333731	-231.6877441406	-1.354	?	2	?	-2.331	?	?	-116.1828765869	0.929982	1000	?	?	?	?	1.029900074	239607.312	0	-238.6218719482	?	?	360040.688	-86.0454788208	?	6	12	?	0.400000006	256	236750.469	0	0	?	0.9356797934	?	?	57411665920	-1.791	2	3879444	11	?	-1.699	1.619	?	0	-1
